family,n,E0,r,field,potential
B3_periodic,5,0.2,0.7486,0.35432634599988455,0.6249335586866817
B3_periodic,5,0.2,0.74865,0.30787856662488894,0.6249501154702504
B3_periodic,5,0.2,0.7487,0.2610322064998934,0.6249643399003316
B3_periodic,5,0.2,0.74875,0.21378726562489792,0.6249762120478879
B3_periodic,5,0.2,0.7488,0.16614374399990253,0.6249857119838815
B3_periodic,5,0.2,0.74885,0.11810164162490858,0.6249928197792753
B3_periodic,5,0.2,0.7489,0.0696609584999134,0.6249975155050316
B3_periodic,5,0.2,0.74895,0.020821694624918306,0.6249997792321128
B3_periodic,5,0.2,0.749,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74905,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7491,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74915,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7492,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74925,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7493,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74935,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7494,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74945,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7495,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74955,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7496,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74965,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7497,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74975,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7498,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74985,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7499,0.0,0.6250000000000001
B3_periodic,5,0.2,0.74995,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75005,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7501,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75015,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7502,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75025,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7503,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75035,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7504,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75045,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7505,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75055,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7506,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75065,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7507,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75075,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7508,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75085,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7509,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75095,0.0,0.6250000000000001
B3_periodic,5,0.2,0.751,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75105,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7511,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75115,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7512,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75125,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7513,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75135,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7514,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75145,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7515,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75155,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7516,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75165,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7517,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75175,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7518,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75185,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7519,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75195,0.0,0.6250000000000001
B3_periodic,5,0.2,0.752,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75205,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7521,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75215,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7522,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75225,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7523,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75235,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7524,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75245,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7525,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75255,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7526,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75265,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7527,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75275,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7528,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75285,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7529,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75295,0.0,0.6250000000000001
B3_periodic,5,0.2,0.753,0.0,0.6250000000000001
B3_periodic,5,0.2,0.75305,0.0,0.6250000000000001
B3_periodic,5,0.2,0.7531,0.013350298500087485,0.6250000906834501
B3_periodic,5,0.2,0.75315,0.062250251625081854,0.6250019823579563
B3_periodic,5,0.2,0.7532,0.11075162400007632,0.6250063090656002
B3_periodic,5,0.2,0.75325,0.15885441562507083,0.6250130508773438
B3_periodic,5,0.2,0.7533,0.20655862650006546,0.6250221878641501
B3_periodic,5,0.2,0.75335,0.2538642566250602,0.6250337000969813
B3_periodic,5,0.2,0.7534,0.3007713060000549,0.6250475676468001
B3_periodic,5,0.2,0.75345,0.3472797746250498,0.6250637705845689
B3_periodic,5,0.2,0.7535,0.3933896625000448,0.6250822889812502
B3_periodic,5,0.2,0.75355,0.4391009696251409,0.6251031029078065
B3_periodic,5,0.2,0.7536,0.48441369600013506,0.6251261924352002
B3_periodic,5,0.2,0.75365,0.5293278416251294,0.6251515376343939
B3_periodic,5,0.2,0.7537,0.5738434065001239,0.6251791185763502
B3_periodic,5,0.2,0.75375,0.6179603906251182,0.6252089153320315
B3_periodic,5,0.2,0.7538,0.6616787940001128,0.6252409079724002
B3_periodic,5,0.2,0.75385,0.7049986166251075,0.625275076568419
B3_periodic,5,0.2,0.7539,0.7479198585001022,0.6253114011910502
B3_periodic,5,0.2,0.75395,0.7904425196250969,0.6253498619112564
B3_periodic,5,0.2,0.754,0.8325666000000919,0.6253904388000002
B3_periodic,5,0.2,0.75405,0.8742920996250869,0.6254331119282439
B3_periodic,5,0.2,0.7541,0.9156190185000819,0.6254778613669502
B3_periodic,5,0.2,0.75415,0.956547356625077,0.6255246671870814
B3_periodic,5,0.2,0.7542,0.9970771140000722,0.6255735094596002
B3_periodic,5,0.2,0.75425,1.0372082906250675,0.625624368255469
B3_periodic,5,0.2,0.7543,1.076940886500063,0.6256772236456501
B3_periodic,5,0.2,0.75435,1.1162749016250586,0.6257320557011065
B3_periodic,5,0.2,0.7544,1.1552103360000539,0.6257888444928001
B3_periodic,5,0.2,0.75445,1.1937471896250496,0.6258475700916939
B3_periodic,5,0.2,0.7545,1.2318854625000453,0.6259082125687502
B3_periodic,5,0.2,0.75455,1.2696251546251245,0.6259707519949316
B3_periodic,5,0.2,0.7546,1.3069662660001193,0.6260351684412003
B3_periodic,5,0.2,0.75465,1.3439087966251146,0.626101441978519
B3_periodic,5,0.2,0.7547,1.3804527465001097,0.6261695526778503
B3_periodic,5,0.2,0.75475,1.4165981156251048,0.6262394806101566
B3_periodic,5,0.2,0.7548,1.4523449040001,0.6263112058464003
B3_periodic,5,0.2,0.75485,1.4876931116250953,0.626384708457544
B3_periodic,5,0.2,0.7549,1.5226427385000911,0.6264599685145503
B3_periodic,5,0.2,0.75495,1.557193784625087,0.6265369660883815
B3_periodic,5,0.2,0.755,1.5913462500000821,0.6266156812500003
B3_periodic,5,0.2,0.75505,1.625100134625078,0.6266960940703691
B3_periodic,5,0.2,0.7551,1.6584554385000738,0.6267781846204503
B3_periodic,5,0.2,0.75515,1.6914121616250695,0.6268619329712065
B3_periodic,5,0.2,0.7552,1.7239703040000656,0.6269473191936002
B3_periodic,5,0.2,0.75525,1.756129865625062,0.627034323358594
B3_periodic,5,0.2,0.7553,1.7878908465000578,0.6271229255371502
B3_periodic,5,0.2,0.75535,1.8192532466250544,0.6272131058002315
B3_periodic,5,0.2,0.7554,1.8502170660000503,0.6273048442188003
B3_periodic,5,0.2,0.75545,1.8807823046250465,0.627398120863819
B3_periodic,5,0.2,0.7555,1.9109489625000433,0.6274929158062502
B3_periodic,5,0.2,0.75555,1.9407170396251057,0.6275892091170567
B3_periodic,5,0.2,0.7556,1.9700865360001014,0.6276869808672004
B3_periodic,5,0.2,0.75565,1.9990574516250974,0.6277862111276442
B3_periodic,5,0.2,0.7557,2.0276297865000927,0.6278868799693504
B3_periodic,5,0.2,0.75575,2.0558035406250887,0.6279889674632817
B3_periodic,5,0.2,0.7558,2.083578714000085,0.6280924536804003
B3_periodic,5,0.2,0.75585,2.1109553066250815,0.6281973186916692
B3_periodic,5,0.2,0.7559,2.1379333185000777,0.6283035425680504
B3_periodic,5,0.2,0.75595,2.1645127496250733,0.6284111053805066
B3_periodic,5,0.2,0.756,2.19069360000007,0.6285199872000004
B3_periodic,5,0.2,0.75605,2.2164758696250666,0.6286301680974941
B3_periodic,5,0.2,0.7561,2.2418595585000634,0.6287416281439503
B3_periodic,5,0.2,0.75615,2.2668446666250603,0.6288543474103316
B3_periodic,5,0.2,0.7562,2.2914311940000567,0.6289683059676003
B3_periodic,5,0.2,0.75625,2.3156191406250537,0.6290834838867191
B3_periodic,5,0.2,0.7563,2.3394085065000496,0.6291998612386503
B3_periodic,5,0.2,0.75635,2.3627992916250475,0.6293174180943566
B3_periodic,5,0.2,0.7564,2.3857914960000444,0.6294361345248003
B3_periodic,5,0.2,0.75645,2.4083851196250414,0.629555990600944
B3_periodic,5,0.2,0.7565,2.4305801625000396,0.6296769663937503
B3_periodic,5,0.2,0.75655,2.452376624625036,0.6297990419741815
B3_periodic,5,0.2,0.7566,2.47377450600008,0.6299221974132005
B3_periodic,5,0.2,0.75665,2.4947738066250773,0.6300464127817692
B3_periodic,5,0.2,0.7567,2.5153745265000738,0.6301716681508505
B3_periodic,5,0.2,0.75675,2.535576665625071,0.6302979435914068
B3_periodic,5,0.2,0.7568,2.555380224000068,0.6304252191744005
B3_periodic,5,0.2,0.75685,2.574785201625064,0.6305534749707942
B3_periodic,5,0.2,0.7569,2.593791598500062,0.6306826910515505
B3_periodic,5,0.2,0.75695,2.6123994146250586,0.6308128474876317
B3_periodic,5,0.2,0.757,2.6306086500000556,0.6309439243500005
B3_periodic,5,0.2,0.75705,2.6484193046250533,0.6310759017096191
B3_periodic,5,0.2,0.7571,2.6658313785000503,0.6312087596374504
B3_periodic,5,0.2,0.75715,2.6828448716250484,0.6313424782044567
B3_periodic,5,0.2,0.7572,2.6994597840000445,0.6314770374816003
B3_periodic,5,0.2,0.75725,2.715676115625043,0.6316124175398441
B3_periodic,5,0.2,0.7573,2.73149386650004,0.6317485984501503
B3_periodic,5,0.2,0.75735,2.746913036625038,0.6318855602834816
B3_periodic,5,0.2,0.7574,2.7619336260000367,0.6320232831108004
B3_periodic,5,0.2,0.75745,2.7765556346250335,0.632161747003069
B3_periodic,5,0.2,0.7575,2.7907790625000324,0.6323009320312503
B3_periodic,5,0.2,0.75755,2.80460390962503,0.6324408182663065
B3_periodic,5,0.2,0.7576,2.818030176000058,0.6325813857792005
B3_periodic,5,0.2,0.75765,2.831057861625055,0.6327226146408943
B3_periodic,5,0.2,0.7577,2.843686966500053,0.6328644849223506
B3_periodic,5,0.2,0.75775,2.8559174906250493,0.6330069766945318
B3_periodic,5,0.2,0.7578,2.867749434000048,0.6331500700284005
B3_periodic,5,0.2,0.75785,2.879182796625045,0.6332937449949193
B3_periodic,5,0.2,0.7579,2.8902175785000432,0.6334379816650505
B3_periodic,5,0.2,0.75795,2.900853779625041,0.6335827601097568
B3_periodic,5,0.2,0.758,2.9110914000000383,0.6337280604000005
B3_periodic,5,0.2,0.75805,2.9209304396250375,0.6338738626067442
B3_periodic,5,0.2,0.7581,2.9303708985000343,0.6340201468009504
B3_periodic,5,0.2,0.75815,2.9394127766250326,0.6341668930535816
B3_periodic,5,0.2,0.7582,2.9480560740000312,0.6343140814356004
B3_periodic,5,0.2,0.75825,2.95630079062503,0.6344616920179692
B3_periodic,5,0.2,0.7583,2.9641469265000286,0.6346097048716504
B3_periodic,5,0.2,0.75835,2.971594481625026,0.6347581000676066
B3_periodic,5,0.2,0.7584,2.9786434560000252,0.6349068576768003
B3_periodic,5,0.2,0.75845,2.9852938496250236,0.6350559577701941
B3_periodic,5,0.2,0.7585,2.9915456625000223,0.6352053804187503
B3_periodic,5,0.2,0.75855,2.9973988946250216,0.6353551056934316
B3_periodic,5,0.2,0.7586,3.0028535460000323,0.6355051136652007
B3_periodic,5,0.2,0.75865,3.0079096166250294,0.6356553844050193
B3_periodic,5,0.2,0.7587,3.0125671065000286,0.6358058979838506
B3_periodic,5,0.2,0.75875,3.0168260156250266,0.6359566344726568
B3_periodic,5,0.2,0.7588,3.020686344000025,0.6361075739424006
B3_periodic,5,0.2,0.75885,3.0241480916250234,0.6362586964640443
B3_periodic,5,0.2,0.7589,3.0272112585000217,0.6364099821085506
B3_periodic,5,0.2,0.75895,3.029875844625021,0.6365614109468818
B3_periodic,5,0.2,0.759,3.032141850000019,0.6367129630500005
B3_periodic,5,0.2,0.75905,3.034009274625018,0.6368646184888692
B3_periodic,5,0.2,0.7591,3.0354781185000173,0.6370163573344505
B3_periodic,5,0.2,0.75915,3.036548381625016,0.6371681596577067
B3_periodic,5,0.2,0.7592,3.0372200640000155,0.6373200055296004
B3_periodic,5,0.2,0.75925,3.0374931656250137,0.6374718750210941
B3_periodic,5,0.2,0.7593,3.037367686500013,0.6376237482031504
B3_periodic,5,0.2,0.75935,3.0368436266250125,0.6377756051467317
B3_periodic,5,0.2,0.7594,3.0359209860000123,0.6379274259228004
B3_periodic,5,0.2,0.75945,3.0345997646250114,0.6380791906023191
B3_periodic,5,0.2,0.7595,3.0328799625000107,0.6382308792562503
B3_periodic,5,0.2,0.75955,3.0307615796250102,0.6383824719555565
B3_periodic,5,0.2,0.7596,3.028244616000004,0.6385339487712006
B3_periodic,5,0.2,0.75965,3.025329071625003,0.6386852897741444
B3_periodic,5,0.2,0.7597,3.022014946500002,0.6388364750353506
B3_periodic,5,0.2,0.75975,3.018302240625001,0.6389874846257818
B3_periodic,5,0.2,0.7598,3.0141909539999996,0.6391382986164006
B3_periodic,5,0.2,0.75985,3.0096810866249992,0.6392888970781693
B3_periodic,5,0.2,0.7599,3.0047726384999986,0.6394392600820505
B3_periodic,5,0.2,0.75995,2.9994656096249974,0.6395893676990068
B3_periodic,5,0.2,0.76,2.9937599999999973,0.6397392000000005
B3_periodic,5,0.2,0.76005,2.9876558096249974,0.6398887370559943
B3_periodic,5,0.2,0.7601,2.9811530384999965,0.6400379589379505
B3_periodic,5,0.2,0.76015,2.974251686624996,0.6401868457168317
B3_periodic,5,0.2,0.7602,2.9669517539999966,0.6403353774636005
B3_periodic,5,0.2,0.76025,2.9592532406249963,0.6404835342492192
B3_periodic,5,0.2,0.7603,2.951156146499996,0.6406312961446504
B3_periodic,5,0.2,0.76035,2.942660471624996,0.6407786432208566
B3_periodic,5,0.2,0.7604,2.9337662159999964,0.6409255555488004
B3_periodic,5,0.2,0.76045,2.924473379624996,0.6410720131994441
B3_periodic,5,0.2,0.7605,2.914781962499996,0.6412179962437503
B3_periodic,5,0.2,0.76055,2.904691964624997,0.6413634847526816
B3_periodic,5,0.2,0.7606,2.8942033859999734,0.6415084587972006
B3_periodic,5,0.2,0.76065,2.883316226624973,0.6416528984482693
B3_periodic,5,0.2,0.7607,2.8720304864999733,0.6417967837768506
B3_periodic,5,0.2,0.76075,2.8603461656249727,0.6419400948539068
B3_periodic,5,0.2,0.7608,2.8482632639999728,0.6420828117504006
B3_periodic,5,0.2,0.76085,2.8357817816249726,0.6422249145372944
B3_periodic,5,0.2,0.7609,2.8229017184999727,0.6423663832855505
B3_periodic,5,0.2,0.76095,2.8096230746249726,0.6425071980661318
B3_periodic,5,0.2,0.761,2.795945849999973,0.6426473389500005
B3_periodic,5,0.2,0.76105,2.781870044624974,0.6427867860081192
B3_periodic,5,0.2,0.7611,2.7673956584999733,0.6429255193114505
B3_periodic,5,0.2,0.76115,2.752522691624974,0.6430635189309567
B3_periodic,5,0.2,0.7612,2.7372511439999747,0.6432007649376005
B3_periodic,5,0.2,0.76125,2.7215810156249756,0.6433372374023442
B3_periodic,5,0.2,0.7613,2.705512306499976,0.6434729163961505
B3_periodic,5,0.2,0.76135,2.689045016624977,0.6436077819899817
B3_periodic,5,0.2,0.7614,2.6721791459999777,0.6437418142548004
B3_periodic,5,0.2,0.76145,2.6549146946249786,0.6438749932615692
B3_periodic,5,0.2,0.7615,2.6372516624999798,0.6440072990812503
B3_periodic,5,0.2,0.76155,2.619190049624981,0.6441387117848065
B3_periodic,5,0.2,0.7616,2.6007298559999406,0.6442692114432006
B3_periodic,5,0.2,0.76165,2.5818710816249415,0.6443987781273943
B3_periodic,5,0.2,0.7617,2.562613726499942,0.6445273919083506
B3_periodic,5,0.2,0.76175,2.542957790624942,0.6446550328570319
B3_periodic,5,0.2,0.7618,2.5229032739999426,0.6447816810444006
B3_periodic,5,0.2,0.76185,2.502450176624944,0.6449073165414193
B3_periodic,5,0.2,0.7619,2.481598498499944,0.6450319194190505
B3_periodic,5,0.2,0.76195,2.460348239624945,0.6451554697482568
B3_periodic,5,0.2,0.762,2.438699399999946,0.6452779476000005
B3_periodic,5,0.2,0.76205,2.4166519796249473,0.6453993330452442
B3_periodic,5,0.2,0.7621,2.394205978499948,0.6455196061549504
B3_periodic,5,0.2,0.76215,2.37136139662495,0.6456387470000817
B3_periodic,5,0.2,0.7622,2.3481182339999513,0.6457567356516004
B3_periodic,5,0.2,0.76225,2.3244764906249524,0.6458735521804692
B3_periodic,5,0.2,0.7623,2.3004361664999537,0.6459891766576504
B3_periodic,5,0.2,0.76235,2.2759972616249553,0.6461035891541066
B3_periodic,5,0.2,0.7624,2.251159775999957,0.6462167697408003
B3_periodic,5,0.2,0.76245,2.225923709624959,0.6463286984886941
B3_periodic,5,0.2,0.7625,2.200289062499961,0.6464393554687503
B3_periodic,5,0.2,0.76255,2.174255834624963,0.6465487207519316
B3_periodic,5,0.2,0.7626,2.147824025999964,0.6466567744092003
B3_periodic,5,0.2,0.76265,2.1209936366249065,0.6467634965115192
B3_periodic,5,0.2,0.7627,2.093764666499908,0.6468688671298505
B3_periodic,5,0.2,0.76275,2.066137115624909,0.6469728663351567
B3_periodic,5,0.2,0.7628,2.038110983999911,0.6470754741984005
B3_periodic,5,0.2,0.76285,2.0096862716249126,0.6471766707905442
B3_periodic,5,0.2,0.7629,1.980862978499913,0.6472764361825505
B3_periodic,5,0.2,0.76295,1.951641104624915,0.6473747504453817
B3_periodic,5,0.2,0.763,1.9220206499999168,0.6474715936500004
B3_periodic,5,0.2,0.76305,1.892001614624919,0.6475669458673692
B3_periodic,5,0.2,0.7631,1.8615839984999207,0.6476607871684503
B3_periodic,5,0.2,0.76315,1.830767801624923,0.6477530976242066
B3_periodic,5,0.2,0.7632,1.7995530239999242,0.6478438573056003
B3_periodic,5,0.2,0.76325,1.7679396656249264,0.647933046283594
B3_periodic,5,0.2,0.7633,1.7359277264999289,0.6480206446291503
B3_periodic,5,0.2,0.76335,1.7035172066249316,0.6481066324132315
B3_periodic,5,0.2,0.7634,1.670708105999934,0.6481909897068003
B3_periodic,5,0.2,0.76345,1.6375004246249365,0.648273696580819
B3_periodic,5,0.2,0.7635,1.6038941624999385,0.6483547331062502
B3_periodic,5,0.2,0.76355,1.5698893196249413,0.6484340793540565
B3_periodic,5,0.2,0.7636,1.5354858959999442,0.6485117153952003
B3_periodic,5,0.2,0.76365,1.5006838916248695,0.6485876213006442
B3_periodic,5,0.2,0.7637,1.4654833064998718,0.6486617771413504
B3_periodic,5,0.2,0.76375,1.429884140624874,0.6487341629882817
B3_periodic,5,0.2,0.7638,1.3938863939998754,0.6488047589124004
B3_periodic,5,0.2,0.76385,1.3574900666248775,0.6488735449846691
B3_periodic,5,0.2,0.7639,1.32069515849988,0.6489405012760503
B3_periodic,5,0.2,0.76395,1.2835016696248827,0.6490056078575066
B3_periodic,5,0.2,0.764,1.2459095999998855,0.6490688448000003
B3_periodic,5,0.2,0.76405,1.2079189496248883,0.6491301921744941
B3_periodic,5,0.2,0.7641,1.16952971849989,0.6491896300519503
B3_periodic,5,0.2,0.76415,1.130741906624893,0.6492471385033315
B3_periodic,5,0.2,0.7642,1.0915555139998958,0.6493026975996002
B3_periodic,5,0.2,0.76425,1.051970540624899,0.649356287411719
B3_periodic,5,0.2,0.7643,1.0119869864999023,0.6494078880106502
B3_periodic,5,0.2,0.76435,0.9716048516249055,0.6494574794673564
B3_periodic,5,0.2,0.7644,0.9308241359999077,0.6495050418528002
B3_periodic,5,0.2,0.76445,0.8896448396249111,0.6495505552379439
B3_periodic,5,0.2,0.7645,0.8480669624999146,0.6495939996937502
B3_periodic,5,0.2,0.76455,0.8060905046249183,0.6496353552911814
B3_periodic,5,0.2,0.7646,0.7637154659999219,0.6496746021012002
B3_periodic,5,0.2,0.76465,0.7209418466248303,0.649711720194769
B3_periodic,5,0.2,0.7647,0.6777696464998321,0.6497466896428502
B3_periodic,5,0.2,0.76475,0.6341988656248352,0.6497794905164065
B3_periodic,5,0.2,0.7648,0.5902295039998383,0.6498101028864002
B3_periodic,5,0.2,0.76485,0.5458615616248416,0.649838506823794
B3_periodic,5,0.2,0.7649,0.5010950384998448,0.6498646823995502
B3_periodic,5,0.2,0.76495,0.4559299346248482,0.6498886096846315
B3_periodic,5,0.2,0.765,0.41036624999985044,0.6499102687500001
B3_periodic,5,0.2,0.76505,0.36440398462485396,0.6499296396666189
B3_periodic,5,0.2,0.7651,0.3180431384998576,0.6499467025054502
B3_periodic,5,0.2,0.76515,0.27128371162486137,0.6499614373374564
B3_periodic,5,0.2,0.7652,0.22412570399986514,0.6499738242336002
B3_periodic,5,0.2,0.76525,0.17656911562486904,0.6499838432648439
B3_periodic,5,0.2,0.7653,0.12861394649987173,0.6499914745021501
B3_periodic,5,0.2,0.76535,0.0802601966248758,0.6499966980164814
B3_periodic,5,0.2,0.7654,0.03150786599987994,0.6499994938788001
B3_periodic,5,0.2,0.76545,0.0,0.6500000000000001
B3_periodic,5,0.2,0.7655,0.0,0.6500000000000001
B3_periodic,5,0.2,0.76555,0.0,0.6500000000000001
B3_periodic,5,0.2,0.7656,0.0,0.6500000000000001
B3_periodic,5,0.2,0.76565,0.0,0.6500000000000001
B3_periodic,5,0.2,0.7657,0.0,0.6500000000000001
B3_periodic,5,0.2,0.76575,0.0,0.6500000000000001
B3_periodic,5,0.2,0.7658,0.0,0.6500000000000001
B3_periodic,5,0.2,0.76585,0.0,0.6500000000000001
B3_periodic,5,0.2,0.7659,0.0,0.6500000000000001
B3_periodic,5,0.2,0.76595,0.0,0.6500000000000001
B3_periodic,5,0.2,0.766,0.0,0.6500000000000001
B3_periodic,5,0.2,0.76605,0.0,0.6500000000000001
